flow_duration,flow_packet_count,flow_bytes,flow_syn_ratio,flow_ack_ratio,flow_rst_ratio,flow_fin_ratio,flow_size_mean,flow_size_var,flow_interval_mean,flow_interval_var,host_port_entropy,host_dst_entropy,host_dst_diversity,host_syn_ratio,host_failed_flow_ratio,host_packet_rate,host_interval_mean,host_interval_var,host_packet_size_var,label
-0.30756234261462273,-0.28023670119320954,-0.8264880361318908,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,-1.2406511579641626,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,-0.7733012513605267,-0.30756234261462273,0.0,2.0155644370746373,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.8264880361318908,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,-1.2406511579641626,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,2.39791576165636,2.39791576165636,-0.7385489458759963,-0.6488856845230502,0.15113641251833182,-0.6434441087654208,-0.11180339886625118,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,-0.7733012513605267,-0.30756234261462273,0.0,2.0155644370746373,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.30254031507170664,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,-0.631011589762029,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,1.0552858314835645,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,2.735680431050473,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,1.4025730769295472,-1.6115984128942293,-0.11180339887653154,0.0,0
-0.30756234261462273,-0.28023670119320954,-0.8264880361318908,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,-1.2406511579641626,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,2.39791576165636,2.39791576165636,-0.7385489458759963,-0.6488856845230502,0.15113641251833182,-0.6434441087654208,-0.11180339886625118,0.0,1
-0.30756234261462273,-0.28023670119320954,1.0552858314835645,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,2.735680431050473,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,1.4025730769295472,-1.6115984128942293,-0.11180339887653154,0.0,0
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,1.4025730769295472,-1.6115984128942293,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.30254031507170664,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,-0.631011589762029,0.8087874362070158,-0.11180339887653154,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.8264880361318908,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,-1.2406511579641626,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,-0.7385489458759963,-0.6488856845230502,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
3.251373336211726,2.390254216059728,2.138731391625796,0.6833825012023261,3.251373336211726,0.0,-0.4961389383568338,0.2052876016775231,0.0,3.485829078829343,-0.11180339887498948,-1.1584897079705905,-0.41702882811414954,-0.41702882811414954,0.3692744729379982,-0.6488856845230502,1.4025756627686359,-0.6434449965576593,-0.11180339887653154,0.0,0
-0.30756234261462273,-0.28023670119320954,-0.8264880361318908,-0.7733012513605267,-0.30756234261462273,0.0,-0.4961389383568338,-1.2406511579641626,0.0,-0.29905236065023855,-0.11180339887498948,-1.1584897079705905,2.39791576165636,2.39791576165636,-0.7385489458759963,-0.6488856845230502,0.15113641251833182,-0.6434441087654208,-0.11180339886625118,0.0,1
-0.30756234261462273,-0.28023670119320954,-0.14220662972627077,1.4117243774837527,-0.30756234261462273,0.0,-0.4961389383568338,0.2052876016775231,0.0,-0.29905236065023855,-0.11180339887498948,0.9317716966374533,-0.41702882811414954,-0.41702882811414954,1.4770978917519928,1.5411035007422442,-0.7063295403802355,0.8087874362070158,-0.11180339887653154,0.0,1
